Image,True_WNID,True_Label,Third_Last_Top1_WNID,Third_Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_7714,n04311004,steel arch bridge,n04366367,suspension bridge,6.244828455237439e-06,4.733009518531617e-06,2.2849490051157773e-06,5.261431397229899e-06,4.560782599583035e-06,4.920232640870381e-06,2.0442619643290527e-05,1.4036691027285997e-05,2.7049747586715966e-05,4.355936835054308e-05,0.0002521956339478493,0.09983813017606735
Image_7715,n04311004,steel arch bridge,n03447447,gondola,0.0001111412129830569,4.695012830779888e-05,0.00011368074774509296,0.00015988186351023614,0.00013877196761313826,0.00019255503138992935,0.00019383718608878553,0.00021459170966409147,0.0002206358331022784,0.0001998959487536922,0.0008070969488471746,0.0766618475317955
Image_7716,n04311004,steel arch bridge,n04366367,suspension bridge,7.1122981353255454e-06,4.586291197483661e-06,2.384750587225426e-06,4.349933078628965e-06,4.794357209902955e-06,7.0958117248665076e-06,1.439493462385144e-05,1.1385976904421113e-05,1.8856713722925633e-05,2.471787047397811e-05,0.0009637812618166208,0.014059684239327908
Image_7717,n04311004,steel arch bridge,n04366367,suspension bridge,8.020180757739581e-06,5.065498044132255e-06,2.3872516976553015e-06,4.407465439726366e-06,4.150189852225594e-06,4.795309905603062e-06,1.4988526345405262e-05,8.732848073123023e-06,2.1252906662994064e-05,2.5816445486270823e-05,0.0005256197182461619,0.03861185163259506
Image_7718,n04311004,steel arch bridge,n03930313,"picket fence, paling",0.006532295141369104,0.012307961471378803,0.0063919611275196075,0.005349566228687763,0.009768645279109478,0.010051277466118336,0.015338720753788948,0.010500995442271233,0.007492547854781151,0.010004649870097637,0.006136082112789154,0.046931348741054535
Image_7719,n04311004,steel arch bridge,n04532670,viaduct,0.00010001264308812097,3.886039485223591e-05,3.857549745589495e-05,4.1163650166708976e-05,4.324888141127303e-05,9.016972035169601e-05,9.117992158280686e-05,9.137050074059516e-05,7.282535079866648e-05,6.325371941784397e-05,0.0007673305808566511,0.03702555224299431
Image_7720,n04311004,steel arch bridge,n04366367,suspension bridge,8.68167080625426e-06,4.454769623407628e-06,2.354686785110971e-06,4.894269295618869e-06,4.5161909838498104e-06,4.110981535632163e-06,7.720035682723392e-06,7.390327937173424e-06,7.770242518745363e-06,1.017731938190991e-05,7.891689892858267e-05,0.0548347570002079
Image_7721,n04311004,steel arch bridge,n04366367,suspension bridge,8.019846063689329e-06,4.493766482482897e-06,2.365544332860736e-06,4.73258023703238e-06,4.321763299230952e-06,4.3693876250472385e-06,9.46978252613917e-06,7.095735327311559e-06,1.0885439223784488e-05,2.1360121536417864e-05,0.0003158648032695055,0.08873868733644485
Image_7722,n04311004,steel arch bridge,n04366367,suspension bridge,8.551077371521387e-06,4.9855580073199235e-06,2.425674892947427e-06,4.310043550503906e-06,4.670709586207522e-06,5.991808393446263e-06,1.8320681192562915e-05,1.0848733836610336e-05,2.4308159481734037e-05,3.15374527417589e-05,0.0012568954844027758,0.0690300464630127
Image_7723,n04311004,steel arch bridge,n04532670,viaduct,7.611329056089744e-05,3.6146786442259327e-05,3.288299558334984e-05,3.336583904456347e-05,3.320522591820918e-05,6.26902692602016e-05,0.00016694996156729758,0.00015813314530532807,0.00015585197252221406,9.850380592979491e-05,0.0010734795359894633,0.11160867661237717
Image_7724,n04311004,steel arch bridge,n09428293,"seashore, coast, seacoast, sea-coast",1.234361775459547e-06,1.3991058267492917e-06,4.839100142817188e-07,8.603088872405351e-07,2.1263510916469386e-06,2.4049852527241455e-06,1.0894053048104979e-05,6.48642162559554e-06,8.770698514126707e-06,3.316418587928638e-05,6.299494270933792e-05,0.055320028215646744
Image_7725,n04311004,steel arch bridge,n03393912,freight car,1.5187215467449278e-06,1.0948606359306723e-06,1.1268192565694335e-06,1.2862750509157195e-06,2.4167511583073065e-06,4.945038654113887e-06,1.0139852747670375e-05,1.6373400285374373e-05,1.6792497262940742e-05,1.3302813385962509e-05,7.694223313592374e-05,0.05309516191482544
Image_7726,n04311004,steel arch bridge,n03670208,"limousine, limo",0.0001830738183343783,7.546516280854121e-05,7.795507553964853e-05,6.569895049324259e-05,7.648401515325531e-05,0.00019207096192985773,0.00030789285665377975,0.0003610288549680263,0.00031238640076480806,0.00039345858385786414,0.0004927475820295513,0.04261453077197075
Image_7727,n04311004,steel arch bridge,n03838899,"oboe, hautboy, hautbois",8.234206325141713e-05,0.00010487746476428583,9.948461229214445e-05,8.130889909807593e-05,0.0002417243376839906,0.0004458347102627158,0.0010066275717690587,0.00043027906212955713,0.00035625119926407933,0.0005980371497571468,0.0005082347779534757,0.04415714368224144
Image_7728,n04311004,steel arch bridge,n03637318,"lampshade, lamp shade",0.0002704011567402631,0.0005512362695299089,0.0005827517015859485,0.0007951808511279523,0.000568437681067735,0.0005225007189437747,0.00034254591446369886,0.0006839757552370429,0.00038111573667265475,0.00041586451698094606,0.0013825276400893927,0.08191043138504028
Image_7729,n04311004,steel arch bridge,n02788148,"bannister, banister, balustrade, balusters, handrail",5.2144423534628e-07,9.521598940409604e-07,4.2895939600384736e-07,1.2169130059191957e-06,2.6905381673714146e-06,6.515017958008684e-06,8.11865902505815e-06,5.227589554124279e-06,2.3150530523707857e-06,2.5623130568419583e-06,1.2408746442815755e-05,0.08670005947351456
Image_7730,n04311004,steel arch bridge,n04532670,viaduct,0.00010373220720794052,3.9192858821479604e-05,3.6461500712903216e-05,4.121806341572665e-05,4.091402661288157e-05,0.00011173657549079508,0.0001512970484327525,0.00012786778097506613,7.640289550181478e-05,5.868995503988117e-05,0.000851472606882453,0.11561562120914459
Image_7731,n04311004,steel arch bridge,n04532670,viaduct,9.952262189472094e-05,3.6908160836901516e-05,3.327118611196056e-05,2.787185258057434e-05,3.053979526157491e-05,7.647315214853734e-05,7.86185628385283e-05,7.319487485801801e-05,0.00012387550668790936,0.00010037609899882227,0.005109148100018501,0.007152795325964689
Image_7732,n04311004,steel arch bridge,n04366367,suspension bridge,8.741184501559474e-06,4.651505150832236e-06,2.2834676656202646e-06,4.463810910237953e-06,4.4249413804209325e-06,6.235208729776787e-06,1.3462657989293803e-05,1.0221027878287714e-05,2.6105240976903588e-05,4.430167973623611e-05,0.0004426169616635889,0.07355201989412308
Image_7733,n04311004,steel arch bridge,n09256479,coral reef,5.191082527744584e-05,6.36692057014443e-05,4.644782893592492e-05,3.447670678724535e-05,8.41701403260231e-05,0.00018981877656187862,0.00020007019338663667,0.0003463431785348803,0.0010485562961548567,0.0010563618270680308,0.004199896939098835,0.04875798895955086
Image_7734,n04311004,steel arch bridge,n02963159,cardigan,0.00659544300287962,0.0067971935495734215,0.007197307888418436,0.007365223951637745,0.004960433579981327,0.003361959708854556,0.009224072098731995,0.00487913005053997,0.005069791804999113,0.010519175790250301,0.012568964622914791,0.026672078296542168
Image_7735,n04311004,steel arch bridge,n04366367,suspension bridge,8.6470126916538e-06,4.809547135664616e-06,2.5259118956455495e-06,4.510585313255433e-06,4.6287400436995085e-06,7.613801244588103e-06,9.21856099012075e-06,6.830407983215991e-06,1.5030973372631706e-05,2.1080300939502195e-05,0.0005307015380822122,0.1603734791278839
Image_7736,n04311004,steel arch bridge,n04366367,suspension bridge,7.684929187234957e-06,4.507937774178572e-06,2.0717043298645876e-06,4.120551693631569e-06,4.036604423163226e-06,5.013188911107136e-06,1.8799673853209242e-05,7.421549526043236e-06,2.253798629681114e-05,3.0934836104279384e-05,0.0001053042578860186,0.07009533047676086
Image_7737,n04311004,steel arch bridge,n02963159,cardigan,0.006825563032180071,0.006938629318028688,0.007503580767661333,0.008005556650459766,0.005572936497628689,0.0035093582700937986,0.006123688537627459,0.005012194160372019,0.005397328175604343,0.01150495745241642,0.022038530558347702,0.09258146584033966
Image_7738,n04311004,steel arch bridge,n09193705,alp,0.1332702785730362,0.11269199103116989,0.08333712816238403,0.08098989725112915,0.06813302636146545,0.07302860170602798,0.09490371495485306,0.07672791182994843,0.11807466298341751,0.1291915774345398,0.18566647171974182,0.07905367761850357
Image_7739,n04311004,steel arch bridge,n04532670,viaduct,8.95684861461632e-05,3.595653106458485e-05,3.2138937967829406e-05,3.407931581023149e-05,3.4145898098358884e-05,8.120064012473449e-05,8.887252624845132e-05,7.709300552960485e-05,9.240881627192721e-05,7.522448868257925e-05,0.0003985054208897054,0.01704273372888565
Image_7740,n04311004,steel arch bridge,n02814860,"beacon, lighthouse, beacon light, pharos",0.007262100465595722,0.0022928707767277956,0.0025230913888663054,0.003321361029520631,0.0033463547006249428,0.004270211793482304,0.005961445160210133,0.003976629581302404,0.0029708868823945522,0.0058753699995577335,0.02168569341301918,0.09376522153615952
Image_7741,n04311004,steel arch bridge,n02963159,cardigan,0.006928046699613333,0.007005028892308474,0.00716850021854043,0.00676339864730835,0.004113445058465004,0.00437539117410779,0.008954234421253204,0.005541015882045031,0.005098030902445316,0.009731067344546318,0.020485451444983482,0.08457482606172562
Image_7742,n04311004,steel arch bridge,n03160309,"dam, dike, dyke",0.00015232701844070107,5.0927421398228034e-05,1.87626137631014e-05,2.2171374439494684e-05,4.789659578818828e-05,4.14068708778359e-05,3.5599270631792024e-05,3.348561585880816e-05,6.142909842310473e-05,6.55302865197882e-05,0.000310392992105335,0.02255840040743351
Image_7743,n04311004,steel arch bridge,n04532670,viaduct,9.422470611752942e-05,3.8733676774427295e-05,3.576348171918653e-05,3.203783853678033e-05,3.622194708441384e-05,0.00011182884190930054,0.00011505253496579826,0.00010634509817464277,8.950996561907232e-05,6.196692265802994e-05,0.0003702508984133601,0.03399726003408432
Image_7744,n04311004,steel arch bridge,n04532670,viaduct,8.775128662819043e-05,3.600206400733441e-05,3.4197182685602456e-05,2.946580025309231e-05,3.225267573725432e-05,6.159632175695151e-05,8.08407276053913e-05,0.00011427645949879661,0.00011912560876226053,6.934587145224214e-05,0.0011557774851098657,0.004823352210223675
Image_7745,n04311004,steel arch bridge,n03160309,"dam, dike, dyke",0.00014555513917002827,5.90369054407347e-05,1.8664451999939047e-05,2.4653549189679325e-05,5.7673580158734694e-05,3.4550226700957865e-05,3.896603811881505e-05,3.893920438713394e-05,0.00010370637755841017,0.0001301059382967651,0.0003467907663434744,0.12346430122852325
Image_7746,n04311004,steel arch bridge,n04532670,viaduct,0.00011979198461631313,4.36265800090041e-05,3.873383684549481e-05,3.677443237393163e-05,3.426646435400471e-05,6.867320917081088e-05,0.00014630051737185568,7.904113590484485e-05,5.844307452207431e-05,4.797067231265828e-05,0.0012466663029044867,0.024152258411049843
Image_7747,n04311004,steel arch bridge,n04311004,steel arch bridge,4.891859589406522e-06,2.986621439049486e-06,1.588245140737854e-06,2.666007276275195e-06,2.835675559254014e-06,3.2583279789832886e-06,5.8932951105816755e-06,5.717492058465723e-06,7.753552381473128e-06,1.9637291188701056e-05,0.00017872624448500574,0.1469213217496872
Image_7748,n04311004,steel arch bridge,n04366367,suspension bridge,8.32913883641595e-06,5.014690941607114e-06,2.575671260274248e-06,5.544870873563923e-06,6.277618467720458e-06,6.6873176365334075e-06,1.5125287063710857e-05,7.817096047801897e-06,1.2016728760499973e-05,2.335912904527504e-05,0.00040407993947155774,0.03131966292858124
Image_7749,n04311004,steel arch bridge,n04532670,viaduct,0.00012150496331742033,4.488558624871075e-05,4.369288217276335e-05,4.5947323087602854e-05,4.6822951844660565e-05,8.12465077615343e-05,0.00013665792357642204,0.0001361133618047461,8.798354247119278e-05,4.894391167908907e-05,0.0008442233083769679,0.017117060720920563
Image_7750,n04311004,steel arch bridge,n04532670,viaduct,8.965098095359281e-05,3.607724647736177e-05,3.647867197287269e-05,4.237209213897586e-05,3.502862819004804e-05,8.688345405971631e-05,7.318895950447768e-05,4.122779500903562e-05,6.06611356488429e-05,5.5739972594892606e-05,0.00024382876290474087,0.030287301167845726
Image_7751,n04328186,"stopwatch, stop watch",n03544143,hourglass,0.15513630211353302,0.14131152629852295,0.11692730337381363,0.1646948754787445,0.0859740823507309,0.05980571731925011,0.04969502612948418,0.039796922355890274,0.03225811943411827,0.021146336570382118,0.02481909468770027,0.005401240196079016
Image_7752,n04328186,"stopwatch, stop watch",n03706229,magnetic compass,1.6418373327553581e-09,2.9444577887005607e-09,3.1942530842599126e-09,4.082223892254433e-09,7.749115127353434e-09,6.308677136246388e-09,1.2082592704132367e-08,3.870983533715844e-08,3.949394411506546e-08,1.086551932871771e-07,5.095238861940743e-07,0.031915560364723206
Image_7753,n04328186,"stopwatch, stop watch",n02823428,beer bottle,2.9760029065073468e-05,1.4999059203546494e-05,1.3371516615734436e-05,3.196416582795791e-05,2.4867060346878134e-05,3.7381450965767726e-05,2.429223241051659e-05,3.110769466729835e-05,3.2333831768482924e-05,4.7042623918969184e-05,0.0005164063768461347,0.13562461733818054
Image_7754,n04328186,"stopwatch, stop watch",n03544143,hourglass,0.17316360771656036,0.18317872285842896,0.17163529992103577,0.2895323634147644,0.17853079736232758,0.10053080320358276,0.10252360999584198,0.06639615446329117,0.06588713079690933,0.060594044625759125,0.13354915380477905,0.02735244296491146
Image_7755,n04328186,"stopwatch, stop watch",n04149813,scoreboard,0.0004279459244571626,0.00018793897470459342,0.00013312090595718473,0.00025142563390545547,0.0004024330119136721,0.0004133135953452438,0.00031054153805598617,0.0003356462111696601,0.0006393959047272801,0.0035794954746961594,0.0059048752300441265,0.009235560894012451
Image_7756,n04328186,"stopwatch, stop watch",n03544143,hourglass,0.14749954640865326,0.15703415870666504,0.14414235949516296,0.1960950642824173,0.119184710085392,0.0891728475689888,0.06186199560761452,0.03974056616425514,0.041034627705812454,0.022411644458770752,0.07636889815330505,0.036916863173246384
Image_7757,n04328186,"stopwatch, stop watch",n03706229,magnetic compass,1.7806782715013014e-09,3.282016436401136e-09,3.3910645402812634e-09,4.136087028427937e-09,8.771912973770668e-09,4.963143673819559e-09,6.369761607061264e-09,1.5800134534060817e-08,3.5801026143644776e-08,6.913247574402703e-08,2.9647887345163326e-07,0.002520486246794462
Image_7758,n04328186,"stopwatch, stop watch",n02206856,bee,0.003983526956290007,0.0044980766251683235,0.004820052534341812,0.003955353982746601,0.004473880864679813,0.004339574836194515,0.009113673120737076,0.010233295150101185,0.006883562076836824,0.007544377353042364,0.008619029074907303,0.01652653142809868
Image_7759,n04328186,"stopwatch, stop watch",n03706229,magnetic compass,1.609308242223051e-09,3.3433071866539876e-09,3.4220772882065376e-09,6.1181228971918244e-09,1.3172990698251397e-08,1.0735575095566219e-08,1.1496312346537252e-08,3.039539819837955e-08,5.154940652118967e-08,6.406872898878646e-08,2.528510947286122e-07,0.002463241573423147
Image_7760,n04328186,"stopwatch, stop watch",n03584254,iPod,0.0005950117483735085,0.00024304783437401056,0.0004335596167948097,0.0005216634599491954,0.0009079004521481693,0.00045808046706952155,0.0008264067582786083,0.0005021938122808933,0.00011349419946782291,0.0002968411718029529,0.0007962578092701733,0.0656609982252121
