Image,True_WNID,True_Label,Last_Top1_WNID,Last_Top1_Label,layer_0,layer_1,layer_2,layer_3,layer_4,layer_5,layer_6,layer_7,layer_8,layer_9,layer_10,layer_11
Image_9913,n09428293,"seashore, coast, seacoast, sea-coast",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.6329988145334937e-07,3.925985652131203e-07,2.0383407672852627e-07,3.134851169761532e-07,1.0024200491898227e-06,1.6973336869341438e-06,1.6912876162678003e-05,1.778247496986296e-05,4.222486040816875e-06,2.800834863592172e-06,0.00012087804498150945,0.537712037563324
Image_9914,n09428293,"seashore, coast, seacoast, sea-coast",n02814860,"beacon, lighthouse, beacon light, pharos",0.007137289270758629,0.0024469264317303896,0.0027721296064555645,0.004228273872286081,0.004891012795269489,0.007366774138063192,0.012301131151616573,0.003702398855239153,0.002621710067614913,0.004792568273842335,0.01143646240234375,0.24100445210933685
Image_9915,n09428293,"seashore, coast, seacoast, sea-coast",n02814860,"beacon, lighthouse, beacon light, pharos",0.006366552319377661,0.0021615722216665745,0.002557185711339116,0.0037575403694063425,0.004133747424930334,0.004595214035362005,0.009339971467852592,0.007554355077445507,0.0017605558969080448,0.004534210544079542,0.008848116733133793,0.20365625619888306
Image_9916,n09428293,"seashore, coast, seacoast, sea-coast",n02814860,"beacon, lighthouse, beacon light, pharos",0.006956258323043585,0.0021058996208012104,0.002054869895800948,0.0028181488160043955,0.004501586779952049,0.006673886906355619,0.011363452300429344,0.012934772297739983,0.0031413203105330467,0.010613731108605862,0.01667044125497341,0.4946238100528717
Image_9917,n09428293,"seashore, coast, seacoast, sea-coast",n02814860,"beacon, lighthouse, beacon light, pharos",0.006543458439409733,0.002071724273264408,0.0022640174720436335,0.00342046981677413,0.004015871789306402,0.007014567032456398,0.018093466758728027,0.012268202379345894,0.003133213147521019,0.0070234364829957485,0.009765520691871643,0.34363970160484314
Image_9918,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.2559216884255875e-06,1.5149761338761891e-06,5.605267006103531e-07,8.741648684917891e-07,2.5576432562957052e-06,3.0840471936244285e-06,1.569151208968833e-05,7.629379524587421e-06,9.796128324524034e-06,3.527605440467596e-05,0.0013815541751682758,0.5716779828071594
Image_9919,n09428293,"seashore, coast, seacoast, sea-coast",n04259630,sombrero,0.0035835232120007277,0.0034193843603134155,0.005156576633453369,0.0040501379407942295,0.0037532898131757975,0.006405718624591827,0.007564406376332045,0.010599792934954166,0.014608274213969707,0.019008489325642586,0.030234692618250847,0.303842157125473
Image_9920,n09428293,"seashore, coast, seacoast, sea-coast",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",3.428962997986673e-07,5.004348508919065e-07,2.5232574785150064e-07,4.143746821227978e-07,1.0474001328475424e-06,3.1450258575205225e-06,1.398933818563819e-05,1.4536773960571736e-05,5.947538738837466e-06,6.892757937748684e-06,0.00016815679555293173,0.3592199683189392
Image_9921,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.1975073448411422e-06,1.4137385733192787e-06,4.925474854644563e-07,8.031165634747595e-07,2.2142980924400035e-06,2.140470769518288e-06,8.758127478358801e-06,7.904499398136977e-06,8.502762284479104e-06,3.1398056307807565e-05,0.00010613311314955354,0.2213551104068756
Image_9922,n09428293,"seashore, coast, seacoast, sea-coast",n09256479,coral reef,4.732733577839099e-05,5.7073273637797683e-05,3.935807399102487e-05,3.01961899822345e-05,8.200863521778956e-05,0.0001574807392898947,0.0005459807580336928,0.0006407619221135974,0.001317559857852757,0.0045477766543626785,0.01115964725613594,0.19934646785259247
Image_9923,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.220612830366008e-06,1.4309615607999149e-06,5.54607254343864e-07,9.562910463500884e-07,2.5767844817892183e-06,2.444495976305916e-06,1.4592233128496446e-05,1.102394253393868e-05,1.376467480440624e-05,6.168511026771739e-05,0.0007405410869978368,0.7627555727958679
Image_9924,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.263006879526074e-06,1.4437254094445962e-06,5.224123924563173e-07,7.800723551554256e-07,1.9015000134459115e-06,1.7873525166578474e-06,1.5015517419669777e-05,5.814888027089182e-06,1.028731912811054e-05,4.9446254706708714e-05,0.0004913658485747874,0.840641438961029
Image_9925,n09428293,"seashore, coast, seacoast, sea-coast",n02814860,"beacon, lighthouse, beacon light, pharos",0.006569943390786648,0.002121630823239684,0.0024693580344319344,0.0037076149601489305,0.0043344986625015736,0.008765756152570248,0.01062744576483965,0.008404111489653587,0.004465494304895401,0.00955516193062067,0.021787986159324646,0.3577350676059723
Image_9926,n09428293,"seashore, coast, seacoast, sea-coast",n04371430,"swimming trunks, bathing trunks",0.0004329720395617187,0.0004203171993140131,0.000421661592554301,0.00025820042355917394,0.00034024359774775803,0.0001578687661094591,0.000154995359480381,0.00040399079443886876,0.0010624704882502556,0.0008202390163205564,0.024223284795880318,0.17873159050941467
Image_9927,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.4265505114963162e-06,1.71445537944237e-06,6.31272712325881e-07,1.223665435645671e-06,2.7398461952543585e-06,2.9135103432054166e-06,2.099765515595209e-05,1.0136895980394911e-05,1.3557346392190084e-05,5.208857692196034e-05,0.0008952021016739309,0.6731130480766296
Image_9928,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.1530200936249457e-06,1.3700123417947907e-06,5.145286081642553e-07,9.029428156281938e-07,2.129777158188517e-06,2.3428924578183796e-06,1.2067216630384792e-05,1.087408782041166e-05,1.4584583368559834e-05,5.5754309869371355e-05,0.0003806973691098392,0.5796157121658325
Image_9929,n09428293,"seashore, coast, seacoast, sea-coast",n04366367,suspension bridge,8.366513611690607e-06,5.091644652566174e-06,2.4361950181628345e-06,4.29097781307064e-06,2.884938112401869e-06,3.926071713067358e-06,1.1026233551092446e-05,7.436990017595235e-06,2.3459440853912383e-05,3.6711157008539885e-05,0.00013544574903789908,0.1375086009502411
Image_9930,n09428293,"seashore, coast, seacoast, sea-coast",n03733131,maypole,0.020873792469501495,0.012711646035313606,0.02460792288184166,0.01805594377219677,0.028479868546128273,0.07053494453430176,0.1138029396533966,0.12841330468654633,0.06888912618160248,0.05856892466545105,0.15778034925460815,0.10770271718502045
Image_9931,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.191100750475016e-06,1.4616061889682896e-06,5.545456360778189e-07,9.945280226020259e-07,2.0532554572127992e-06,2.3892055196483852e-06,1.403678015776677e-05,1.2291409802855924e-05,1.4693642697238829e-05,5.864763807039708e-05,0.00019902439089491963,0.49675285816192627
Image_9932,n09428293,"seashore, coast, seacoast, sea-coast",n02814860,"beacon, lighthouse, beacon light, pharos",0.006944604683667421,0.002310365904122591,0.002522936789318919,0.003741856897249818,0.004408545792102814,0.005595143884420395,0.009317908436059952,0.005917708855122328,0.002613825025036931,0.0058304788544774055,0.010357837192714214,0.20567604899406433
Image_9933,n09428293,"seashore, coast, seacoast, sea-coast",n02002724,"black stork, Ciconia nigra",7.541187119208814e-11,1.3524267643283405e-11,3.269310169806694e-11,6.706350752505585e-11,2.3167916196609184e-10,1.7680988617652105e-10,5.03410646501834e-10,1.1969845115089583e-09,3.002464721291176e-09,6.947469710638643e-09,3.5365448525226384e-07,0.8362783789634705
Image_9934,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.3510762073565274e-06,1.6348681128874887e-06,6.559858434229682e-07,1.1917780966541613e-06,2.335654926355346e-06,1.786164716577332e-06,1.2371151569823269e-05,8.65772472025128e-06,1.0098437996930443e-05,3.6273115256335586e-05,0.00010497098992345855,0.2660176157951355
Image_9935,n09428293,"seashore, coast, seacoast, sea-coast",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.509783598725335e-07,3.623527788931824e-07,1.9349131719081925e-07,2.78284773003179e-07,7.975615972100059e-07,1.1789078371293726e-06,1.5636807802366093e-05,1.9392435206100345e-05,4.962037564837374e-06,4.25214466304169e-06,0.00016540342767257243,0.349902868270874
Image_9936,n09428293,"seashore, coast, seacoast, sea-coast",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",2.3643937652195746e-07,3.311807006411982e-07,1.9044658472466836e-07,2.870856405934319e-07,1.474305463489145e-06,2.4497574031556724e-06,2.5253126295865513e-05,2.121601573890075e-05,2.54654969467083e-06,2.555615765231778e-06,2.636555836943444e-05,0.37668105959892273
Image_9937,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.3314293028088287e-06,1.4119764273345936e-06,5.18514525538194e-07,8.493115615237912e-07,2.183505557695753e-06,1.3332402204468963e-06,1.2347452866379172e-05,1.2718300240521785e-05,2.3355109078693204e-05,8.277891902253032e-05,0.0008096540113911033,0.7127876877784729
Image_9938,n09428293,"seashore, coast, seacoast, sea-coast",n03355925,"flagpole, flagstaff",8.21421224372898e-08,4.7378350132021296e-08,4.559277400062456e-08,6.30853023153577e-08,1.725424567666778e-07,1.2938535576267896e-07,1.7597396606561233e-07,2.812158470533177e-07,2.7918250111724774e-07,9.713214694784256e-07,6.1652181102545e-06,0.6408098340034485
Image_9939,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.2545531262730947e-06,1.5825888795006904e-06,5.486747909344558e-07,1.0677914588086423e-06,2.987670995935332e-06,2.8903568818350323e-06,1.2126252840971574e-05,1.0579216905171052e-05,1.2736194548779167e-05,4.241393617121503e-05,0.0008529003825969994,0.39638638496398926
Image_9940,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.2159326843175222e-06,1.5016578345239395e-06,5.751666662945354e-07,9.369519489155209e-07,2.2394585812435253e-06,2.4431394649582217e-06,2.226476681244094e-05,1.5695455658715218e-05,1.5315858036046848e-05,4.117996650165878e-05,0.00021323187684174627,0.7305542230606079
Image_9941,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.2698965292656794e-06,1.4610452581109712e-06,4.941226734445081e-07,8.204891059904185e-07,1.9877204522344982e-06,2.1548639779211953e-06,1.1473883205326274e-05,7.497848855564371e-06,1.1341669960529543e-05,3.903472679667175e-05,0.0002690237306524068,0.49226221442222595
Image_9942,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.2769221484631998e-06,1.5099361689863144e-06,5.479170113176224e-07,9.429884926248633e-07,2.7026492261938984e-06,2.674903953447938e-06,1.4420840670936741e-05,1.5540237654931843e-05,2.4931799998739734e-05,0.00011582724255276844,0.0009610033011995256,0.7467410564422607
Image_9943,n09428293,"seashore, coast, seacoast, sea-coast",n02814860,"beacon, lighthouse, beacon light, pharos",0.0075791398994624615,0.002393231960013509,0.002675530267879367,0.003835706040263176,0.004330332390964031,0.006121987942606211,0.009792787954211235,0.008357136510312557,0.002723360201343894,0.006592464167624712,0.01353455986827612,0.1693938672542572
Image_9944,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.335787032985536e-06,1.6336284716089722e-06,6.36921015484404e-07,1.1784264870584593e-06,3.1253402994479984e-06,2.4709511308174115e-06,1.1984976481471676e-05,4.47428965344443e-06,1.1504786016303115e-05,3.2887266570469365e-05,9.249743015971035e-05,0.477744996547699
Image_9945,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.2051161775161745e-06,1.4301760984380962e-06,5.079947982267186e-07,1.0148296496481635e-06,3.0303936000564136e-06,3.0511748718708986e-06,1.2767081898346078e-05,8.595034159952775e-06,1.6771769878687337e-05,5.058373790234327e-05,0.0006130383699201047,0.5244636535644531
Image_9946,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.3258545550343115e-06,1.475245198889752e-06,4.959845796292939e-07,6.681281661258254e-07,1.6064371948232292e-06,1.3932439060226898e-06,1.010308915283531e-05,5.978198714728933e-06,9.077634786081035e-06,3.3711410651449114e-05,0.00024448276963084936,0.6610603332519531
Image_9947,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.2546614698294434e-06,1.3288097306940472e-06,4.928372163703898e-07,8.122847248159815e-07,1.7115471564466134e-06,1.896173671411816e-06,1.7205495169037022e-05,1.0318403838027734e-05,1.1904989150934853e-05,4.4846314267488196e-05,0.0003957878507208079,0.3877716362476349
Image_9948,n09428293,"seashore, coast, seacoast, sea-coast",n02231487,"walking stick, walkingstick, stick insect",3.0001288564562856e-08,2.8576566890592403e-08,2.473695026594669e-08,2.800275034076094e-08,5.198707242470846e-08,7.09257719222478e-08,1.034871161209594e-06,5.142717895978421e-07,4.817804892809363e-07,4.4119948938714515e-07,2.3736808998364722e-06,0.06573081016540527
Image_9949,n09428293,"seashore, coast, seacoast, sea-coast",n02814533,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",3.0592596544920525e-07,3.870801492666942e-07,2.0059843564013136e-07,2.961386371680419e-07,1.0054817494165036e-06,2.3784657514624996e-06,2.426014543743804e-05,2.648132613103371e-05,8.509538020007312e-06,6.8421309151744936e-06,0.00013262034917715937,0.41944876313209534
Image_9950,n09428293,"seashore, coast, seacoast, sea-coast",n09428293,"seashore, coast, seacoast, sea-coast",1.2345354889475857e-06,1.444968575015082e-06,5.159506031304772e-07,8.98785401659552e-07,2.2023787096259184e-06,1.751077434164472e-06,1.0654065590642858e-05,7.16492286301218e-06,1.338453330390621e-05,4.764531695400365e-05,0.00015263237582985312,0.5734952688217163
Image_9951,n12267677,acorn,n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.7619531433865632e-07,2.63081147977573e-07,2.110869559146522e-07,3.1908083997223e-07,1.0906417173828231e-06,1.220890908371075e-06,3.5858804494637297e-06,3.139001591989654e-06,3.3356120638927678e-06,8.450572750007268e-06,1.9113287635263987e-05,0.1658979207277298
Image_9952,n12267677,acorn,n12267677,acorn,0.009503534063696861,0.024281563237309456,0.023936646059155464,0.018120085820555687,0.01869528740644455,0.010694998316466808,0.02239455282688141,0.03654135763645172,0.05015496164560318,0.06640858203172684,0.11308632791042328,0.4546443223953247
Image_9953,n12267677,acorn,n12267677,acorn,0.009661477990448475,0.025475243106484413,0.025679979473352432,0.01940740831196308,0.024859411641955376,0.015881797298789024,0.025304872542619705,0.04174289479851723,0.04061685875058174,0.058931563049554825,0.1029101312160492,0.20689471065998077
Image_9954,n12267677,acorn,n12267677,acorn,0.010369173251092434,0.02583826147019863,0.02560216188430786,0.01947053335607052,0.027102580294013023,0.017383867874741554,0.029274292290210724,0.040588390082120895,0.05977989360690117,0.10093334317207336,0.1436237245798111,0.4330786168575287
Image_9955,n12267677,acorn,n02165456,"ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle",4.8089673327922355e-06,8.224727025663015e-06,1.4163400010147598e-05,1.0392650438006967e-05,1.548379623272922e-05,2.928507274191361e-05,8.394738688366488e-05,0.00012692961900029331,0.00010428910900373012,0.000122730532893911,0.00046607686090283096,0.5322152376174927
Image_9956,n12267677,acorn,n02236044,"mantis, mantid",7.03739351592958e-06,6.319079602690181e-06,1.2532702385215089e-05,2.395793671894353e-05,5.0578080845298246e-05,2.4348135411855765e-05,6.400873826351017e-05,4.902252112515271e-05,3.894214387401007e-05,4.381706457934342e-05,0.00013081639190204442,0.30767571926116943
Image_9957,n12267677,acorn,n01644900,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",1.35505644038858e-07,2.081938248466031e-07,1.7761941251137614e-07,2.358246007361231e-07,1.0195790309808217e-06,1.2380734233374824e-06,9.882528502203058e-06,5.427011274150573e-06,5.751095159212127e-06,1.101570433093002e-05,4.248688856023364e-05,0.26399853825569153
